ASIN,Model Number,Manufacturer Name,Product Title,Price,Overall Rating,Rating Count,Review Count,Bought L Month,Product Link,Product Description
B0CV8RGCPH,B12UCX-1693IN,MSI,"MSI Thin 15, Intel Core i7-12650H, 40CM FHD 144Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB /Cosmos Gray/1.86Kg), B12UCX-1693IN",71500,4.0,24,17,,https://www.amazon.in/MSI-i7-12650H-Windows-GeForce-B12UCX-1693IN/dp/B0CV8RGCPH/ref=sr_1_254?dib=eyJ2IjoiMSJ9.D1u0-rFXOwvNuLGJls1Vm9F_0hUsJLdubBaLlIeyAk8dvfS7h5xhL6YscPnnHM3LsS__6KmRWWFEoQ4MrJlVCAoOog98qLB1u8UOJ8DJ1NOCPRXjzP1PppWqy_90NErMOfQPbwQ3wjpzPxsfqj1ukIiBAR4GawPct0ymM9KTe6e3eQmRH8RmvG67_YeI7k0jKx1e5H-FYHz107PqWub0QTJ5u5J7ENH2zWH2vWtZGPQ.rchqLc7NiyHEleeeO7o4OffcL3kow7M7bBrYkTq2WTc&dib_tag=se&keywords=laptop&qid=1752474923&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-254,
B0CV9BVRT2,B12VE-1689IN,MSI,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4050,GDDR6 6GB /Cosmos Gray/1.86Kg), B12VE-1689IN",62973,3.6,3,2,,https://www.amazon.in/MSI-i5-12450H-Windows-GeForce-B12VE-1689IN/dp/B0CV9BVRT2/ref=sr_1_122?dib=eyJ2IjoiMSJ9.A3d9HkEoCwqTthMN_C5sdGpZoJExqtqQo_83FfhbaSC4RdPYyxKF1O2Uf7y8CD9qw4GcvY7S-lsR3lHoTegGYLbHupgb3VWmtxcUMyx2I70D4czk7mSNxvx97q_8IlW45JT9LqC5ksSryUj3xfFhHhyd8ewEwqbGnCvrJ8NDkzE-O_j2nhjYtqnfTHAG0WsV-qGpo1rD6nBW0V-KOksjb_UcDGTdsP5Cnuqye7C7J6U.VC0SdowM1UlIyC5P9yydVHfELMvL9fbgJgl6_z4jaC4&dib_tag=se&keywords=laptop&qid=1752471256&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-122,
B0CWDBJ3Q8,9U100PA,HP,"HP Pavilion Plus, 13th Gen Intel Core i5-1335U Laptop (16GB DDR5, 512GB SSD) IPS WUXGA Anti-Glare, 14""/35.6cm, Win 11, Office 21, Silver, 1.44kg, Intel Iris Xe Graphics, 5MP IR Camera, ew0116TU",70990,3.9,45,20,50+,https://www.amazon.in/HP-Pavilion-i5-1335U-14-inch-ew0116TU/dp/B0CWDBJ3Q8/ref=sr_1_210?dib=eyJ2IjoiMSJ9.exAqQfRx7GOAHhLW-TECVrWLSv7sPqkF66EAX0GBjKO1TO0zjT26C00eWd8uWrHrnOHmfeTcS0LXqXML26FBxgJ9N4wZyNdG8ikXkdZE3k9oT-8tVnbjpRumEtP5pS56MhJrRykxHA79oni9Q5f-ElWQ04hJAF9YLTF3QYnAmhWU8f18VaNzvBb13ys2WhkgERu_iQhiKnT60e0QLfoxOdR8W8paO3IeybbRsp6r2W8.bhUywZ4saPtCFH6ElthNGSkfbvr8jGdclEVdI2dtmws&dib_tag=se&keywords=laptop&qid=1752473572&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-210,Colour: Silver
B0CX24HFL7,MXD13HN/A,Apple,"Apple 2024 MacBook Air 15″ Laptop with M3 chip: 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Space Grey",144990,4.5,59,14,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTA4NDkyMzIwMDkwNjg0OjE3NTI0NzE3NTM6c3BfYnRmOjMwMDM1MDY5ODMxMjIzMjo6MDo6&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX24HFL7%2Fref%3Dsr_1_149_sspa%3Fdib%3DeyJ2IjoiMSJ9.b1slRx9f0ceghQdpKfWJH0OiM48tYQL7JN-itoiQMdQEOsdKIfj5IiJvQ5aLDeAn9Lg2ytcIh0cKmQ7QPAaSKn9exby_fQS55oUUhSPpX-rvWtC9vr0vETsm5NWhDJ7gnLtl7bO7k8SRbH4bju4nRydKUd-vqIuDbpnM5GvBAfYx3XCiqLn4Vx7YCoCJjZ7BAWkouy98-Oq06iTvlG1PCbbJVVWq9Y0dua6PJzl71CE.Uk1efKJ2e7ZFPgLD4jaGdb7JGo_YHLP5Fb_OTwtQ0Pc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752471753%26refinements%3Dp_123%253A110955%257C241862%257C308445%257C378555%257C391242%26rnid%3D91049095031%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB,Colour: Starlight|Size: 512 GB|Style Name: 16 GB Unified Memory
B0CX8PHK2P,15IRX9,Lenovo,"Lenovo LOQ Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/1TB SSD/Win 11/NVDIA RTX 4050 6GB Graphics/100% sRGB/Office 21/3 Month Game Pass/Grey/2.4Kg), 83DV00HBIN",108990,4.1,238,76,,https://www.amazon.in/Lenovo-i7-13650HX-300Nits-Graphics-83DV00HBIN/dp/B0CX8PHK2P/ref=sr_1_212?dib=eyJ2IjoiMSJ9.exAqQfRx7GOAHhLW-TECVrWLSv7sPqkF66EAX0GBjKO1TO0zjT26C00eWd8uWrHrnOHmfeTcS0LXqXML26FBxgJ9N4wZyNdG8ikXkdZE3k9oT-8tVnbjpRumEtP5pS56MhJrRykxHA79oni9Q5f-ElWQ04hJAF9YLTF3QYnAmhWU8f18VaNzvBb13ys2WhkgERu_iQhiKnT60e0QLfoxOdR8W8paO3IeybbRsp6r2W8.bhUywZ4saPtCFH6ElthNGSkfbvr8jGdclEVdI2dtmws&dib_tag=se&keywords=laptop&qid=1752473572&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-212,Style Name: Intel Core i5-13450HX | 16GB RAM | RTX 4050
B0CXX84BZV,16IRX9,Lenovo,"Lenovo Legion 7 Intel Core i9-14900HX 16"" (40.64cm) 3.2K IPS 430Nits 165Hz Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4060 8GB/100% DCI-P3/3 Month Game Pass/Grey/2.24Kg), 83FD000YIN",199999,4.7,3,3,,https://www.amazon.in/Lenovo-i9-14900HX-40-64cm-430Nits-83FD000YIN/dp/B0CXX84BZV/ref=sr_1_84?dib=eyJ2IjoiMSJ9.Nc0tFlHW9FxjceVtzJ8PaC2hk27m45lJ5wVqHIKYUoS-u-ugNQ6EXSjSZmZeHZlAFy2dGLJZBM5bn0uQF8I-b6hmAOOqqEdO-0lOw9DLRb0zFmsDQ-5Ack22GV6txuEDhxt4ga1c2-C8EaRhLZ2DAhiyIJyTm2nq4WAmAPIYwr11HyKtcUNsdX5mC1vKwUBQ6det64F1C3sA3aoJdDKUxR-M9MbF-vEVfU1yDcwa5D8.QQDkF4c8w6AVMKA4RcD7iFNATx4Y30ajEwVfam73jPY&dib_tag=se&keywords=laptop&qid=1752469802&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-84,Style Name: Intel Core i7-13700H | RTX 4060
B0CY2LDT1S,14IMH9,Lenovo,"Lenovo IdeaPad Pro 5, Intel Core Ultra 9 185H, 32GB RAM, 1TB SSD, 2.8K-OLED 400Nits 120Hz, 14""/35.5cm, Windows 11, MS Office 21, Grey, 1.4Kg, 83D2001GIN,IntelArc GPU, FHD+IRCam, AI Powered Laptop",108940,4.2,141,65,50+,https://www.amazon.in/Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_109?dib=eyJ2IjoiMSJ9.oysJ35c8BsLFHYV3pfeq9zojpthtbN-MJACv9ZXM33EQ4aLKI7SRRS1Gsk1SsfWIwXbefKJLi13SDYX_Y4fRgXCggHPz3LQHUlyPUG79IhGMhIqZXvRpSlWFCcwiQ_jDGCEIUNS_AtIEUcy9Sm4PfcWdGpwTci0wBuTtfIa9TMwnE1ETxTSXGGnVRbxZ5zYNEZGpVWxCF4zAZ6VDAunspEuvlW6JuezNQynDWthPjO8.NhnXZOYZlyOhvM5mJ7KT4k6wOqQsONtM7aBsf3pR0BQ&dib_tag=se&keywords=laptop&qid=1752470803&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-109,"Colour: 14"" | 2.8K OLED"
B0CY2PLQ8N,9D3N4PA,HP,"HP 15, AMD Ryzen 5 7520U, 16GB DDR5, 512GB SSD, (Win 11, Office 21, Silver, 1.59kg), Anti-Glare, Micro-Edge, 15.6-inch(39.6cm), FHD Laptop, AMD Radeon Graphics, 1080p FHD Camera, Backlit KB, fc0156AU",41490,3.4,72,25,400+,https://www.amazon.in/HP-RyzenTM-15-6-inch-Speakers-15s-fc0156AU/dp/B0CY2PLQ8N/ref=sr_1_65?dib=eyJ2IjoiMSJ9.JykSzEcWMAxQd-r54cVSPqXJvdluj0UsvPn0lH9rd3F-Ql9hy3ckKPEeXrPZCvNeZKEMmDrU-U8-wgSmhM58IEvS_J6ieMTm4R7vcSlIrsYNklhJ3N6LNHomNmp8BqZtSJTort53z9cbTjKNGe1IzQ77kW5jmG2Y7wso7nrk8SuzOjYUHLM-kEqY37_SkuSoK9BEg5k5BaVtfOzVeK_5vZH2JkvmFf3UPuPEXVtG7bY.0DD-H76h_eZ_aNS5kW4Iy9AoHNT7RgbfkoxnzU5_oZ8&dib_tag=se&keywords=laptop&qid=1752469299&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-65,Size: 16GB RAM
B0CY2PZZJB,HP 15,HP,"HP 15, 13th Gen Intel Core i5-1334U Laptop (8GB RAM, 512GB SSD), Anti-Glare, 15.6""/39.6cm, FHD, Win 11, MS Office 2021, Silver, 1.59Kg, Intel UHD Graphics, FHD Camera, Backlit KB, fd0220TU",50990,3.5,54,18,,https://www.amazon.in/HP-i5-1334U-15-6-inch-Speakers-15-fd0220TU/dp/B0CY2PZZJB/ref=sr_1_244?dib=eyJ2IjoiMSJ9.D1u0-rFXOwvNuLGJls1Vm9F_0hUsJLdubBaLlIeyAk8dvfS7h5xhL6YscPnnHM3LsS__6KmRWWFEoQ4MrJlVCAoOog98qLB1u8UOJ8DJ1NOCPRXjzP1PppWqy_90NErMOfQPbwQ3wjpzPxsfqj1ukIiBAR4GawPct0ymM9KTe6e3eQmRH8RmvG67_YeI7k0jKx1e5H-FYHz107PqWub0QTJ5u5J7ENH2zWH2vWtZGPQ.rchqLc7NiyHEleeeO7o4OffcL3kow7M7bBrYkTq2WTc&dib_tag=se&keywords=laptop&qid=1752474923&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-244,Size: 8GB DDR4
B0CYLXD4K5,Alienware M16 R2,Dell,"Alienware M16 R2 Gaming Laptop with AI Enabled - 16"" QHD+ 240Hz Display, Intel Core Ultra 9 185H, 32GB RAM, 1TB SSD, NVIDIA GeForce RTX 4070, AlienFX RGB backlit keyboard, Dark Metallic Moon, 2.61kg",211990,3.2,17,14,,https://www.amazon.in/Dell-Smartchoice-Alienware-Alienfx-Metallic/dp/B0CYLXD4K5/ref=sr_1_87?dib=eyJ2IjoiMSJ9.ak8nenW8QLGz0L_pYqLwHVhmBIJaJHV8mF8SM9gwlwsztmxR_MQONuI_4JIjNg0pYCbEjSoIJTywnnttS26nHbCVKRQzWFNomMHNo2DpY1NXr8qY9TmNyezLMpY7wK-kC2UyzKp8iLa7r02DIh_JvpuVImz0J9v3DMEZUJC1r9VGbshP8Gu58_LcnFBxs_iCv_pYBZnwKe2Ziahnvh-vJvs4ZbCmDfS2nad9b1d8Lh8.2eX_Z8ZK_HprbCvCK8mmmrev5n6l-E4v1D3isVgPL9A&dib_tag=se&keywords=laptop&qid=1752470369&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-87,"Size: 32GB, 4070 8 GB"
B0CZ7DNGZH,ThinkBook 16 G6,Lenovo,"Lenovo Thinkbook 16 G6 AMD Ryzen 5 16"" Wuxga IPS Antiglare 300 NITS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint/Office 2021/Arctic Grey/1 Year Onsite/1.7 Kg), 21KKA07RIN",47990,4.1,137,58,100+,https://www.amazon.in/Lenovo-Thinkbook-16-G6-21Kka07Rin/dp/B0CZ7DNGZH/ref=sr_1_264?dib=eyJ2IjoiMSJ9.2igtx3cqcd5gUc-NfZX3Hx6hayfw3MfoC3Tj8OFGCcx7S7iFAcpTC6_BTIVDT7-qulQkahmW_rbOslxm-mJppLTxReEuC6maQv7XxAPJ6MWcczJ7BGveS8hPzD1Axd0J7IIAaFufNi0B8IJs0fXoUs1Z2bCpVy1tcm2_WjzNBZfs1gMQ0nOOt5L8wRmaJNd8to9zdxA3AwVe7b49e_GA6E6ah2OYvYgLtCWvrIHddTY.pmG9sh2m4cjaeUAhJCK1On0znber514KeyZ0lOwbFgE&dib_tag=se&keywords=laptop&qid=1752475341&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-264,Style Name: R5 7530U | 16 Inch | 16GB RAM | 512GB SSD
B0D154JLVS,Hp Pavilion,HP,"HP Pavilion 15, AMD Ryzen 5 7530U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eh3036AU",33990,3.5,29,15,,https://www.amazon.in/HP-Pavilion-15-6-inch-Graphics-eh3036AU/dp/B0D154JLVS/ref=sr_1_278?dib=eyJ2IjoiMSJ9.HO-BO5jjR6-JGq6dpMdXXMt6ah49TC4IjoepC51knrLeMLAVbs2VWx1AxlSPt8zNSl1CtBih5yRzjdDw7L9o7uyD7zTNEyaZ9kk4FH-7JdV-WjRVVDhWD1Hm3WR_djNUSstSAwDKGZwBuZzejuE5FkjkLWKyX8y8xxZXYbAEPE4_zpPxdYyUmWN77bR-2wIxD_9nwaoWu4h1CzdRwRaKNCeYbf8Db94MZOLRFWoBUmE.ggxNfjP1HXuoR_nQkhBQo2KS50pXNlJFCQLEZh9h45I&dib_tag=se&keywords=laptop&qid=1752475849&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-278,
B0D1XS2MJT,15IAX9,Lenovo,"Lenovo LOQ 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (12GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/100% sRGB/Office 21/3 Month Game Pass/Luna Grey/2.4Kg), 83GS009RIN",56990,3.6,4,3,,https://www.amazon.in/Lenovo-i5-12450HX-39-6cm-300Nits-83GS009RIN/dp/B0D1XS2MJT/ref=sr_1_195?dib=eyJ2IjoiMSJ9.WtpsWxwMq7xJR7BSFSkndcMi6ORzbolWY3fmWDKWQpwgrUhVLExjz3pYW0eXwoD44KRXi8qcDFZBl--P-7JXefrCGUHBzgFnVE39lWbpDhvpf5LI_2gKhJZmlKQwOFeSAoA2vYjgphnXqlb4__HtV-4U-kh9DL8R_rCmJhL9u4G4AQ1j9U2xpp_iYImKKThplk5Ln6FtMF2age-asr8nqbUIolcsqeg9dSlbi-n8SzM.gskHHY5avOofeUWxjvhIsEUS_K2nviuRTrskzBFO9Wk&dib_tag=se&keywords=laptop&qid=1752473092&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-195,
B0D1YKJL43,16-Xd0020Ax,HP,"HP [Smartchoice OMEN Gaming Laptop, AMD Ryzen 7 7840HS, 8GB RTX 4060 GPU, 16.1"" (40.9cm), FHD, IPS, 165 Hz, 300 nits, 16GB DDR5, 1TB SSD, RGB KB, 7 ms Response time (Win 11, Black, 2.32 kg), xf0060ax",109999,4.2,14,4,,https://www.amazon.in/Smartchoice-HP-Gaming-Response-xd0020AX/dp/B0D1YKJL43/ref=sr_1_241?dib=eyJ2IjoiMSJ9.ZzviYE7WbLKtRuLfnuIWEzoDqwoBUd0cxaN0-83nny_rfzCdhGxBCffwyM3V0rWolj9fEoue5nVbDA0uh164DRHhLC39a9YAc9MrAh46I_ngOQLHm5clJrZQ4DK3xUdvAiKp1SEtc0nykCHQ43R_nACVusNLu-s7Zb4a8YoHT1ZalTwR6eOypNhDDahdKzIG5c1jl1flbsLDN_SECn--3jA5C__yPq5-9PhSVlu8rc4.7tRZLEXsd_VMgXHce3dsME4Rt3GuZ24cGiXmli26Pxc&dib_tag=se&keywords=laptop&qid=1752474505&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-241,
B0D22KDRLM,D13MG-071IN,MSI,"MSI Modern 14 H, Intel Core I9 13900H,36Cm Laptop(16GB/1Tb NVME SSD/Windows 11 Home/Iris Xe/Classic Black/1.6Kg), D13MG-071IN",69990,3.7,3,3,,https://www.amazon.in/Modern-13900H-Windows-Classic-D13MG-071IN/dp/B0D22KDRLM/ref=sr_1_127?dib=eyJ2IjoiMSJ9.A3d9HkEoCwqTthMN_C5sdGpZoJExqtqQo_83FfhbaSC4RdPYyxKF1O2Uf7y8CD9qw4GcvY7S-lsR3lHoTegGYLbHupgb3VWmtxcUMyx2I70D4czk7mSNxvx97q_8IlW45JT9LqC5ksSryUj3xfFhHhyd8ewEwqbGnCvrJ8NDkzE-O_j2nhjYtqnfTHAG0WsV-qGpo1rD6nBW0V-KOksjb_UcDGTdsP5Cnuqye7C7J6U.VC0SdowM1UlIyC5P9yydVHfELMvL9fbgJgl6_z4jaC4&dib_tag=se&keywords=laptop&qid=1752471256&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-127,
B0D22LZFNT,C12MO-1202IN,MSI,"MSI Modern 14, Intel 12th Gen. i7 1255U,36CM Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe/Classic Black/1.4Kg), C12MO-1202IN",46711,4.1,26,13,50+,https://www.amazon.in/MSI-Modern-Windows-Classic-C12MO-1202IN/dp/B0D22LZFNT/ref=sr_1_178?dib=eyJ2IjoiMSJ9.rSVsamiOfFG6CViiQaccLMJTVX6_R1XLeUgDLIojO99o6xNVdHlQ7mVWRhOqHDLo_iybVK4eD8dQUswqedgeNLDs6W2flTgt-__gxrlTXITKjwmz6GDPcWnFlKC_nBJ85mWwTnupQUkS1moLI7nmwngfjwKoHfyi1jRcfrU_gygKAduFY48CFlLFRhJdksmmHAPNKckpkRN4vu_M3VYxFx3TkP-1V22dz3kDLMy7nwc.1IocY6PMaL5Uc3bl1FKMbCTaHcnH5PnqhTk1-xewG98&dib_tag=se&keywords=laptop&qid=1752472648&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-178,
B0D262YX9D,15-fd1099TU,HP,"HP 15, Intel Core Ultra 5-125H AI Powered Laptop (16GB RAM, 512GB SSD), IPS, 300nits, 15.6""/39.6cm, FHD, Win 11, Office 2021, Silver, 1.65Kg, Intel Arc Graphics, FHD Camera, Backlit KB, fd1099TU",62990,3.5,20,12,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTY3ODU3MTQwNjUzMzA2OjE3NTI0NzY1MjY6c3BfYnRmOjMwMDUzMzgxMDg3ODEzMjo6MDo6&url=%2FHP-Windows-Office21-Keyboard-fd1099TU%2Fdp%2FB0D262YX9D%2Fref%3Dsr_1_311_sspa%3Fdib%3DeyJ2IjoiMSJ9.b2MWY9_A4-et_d2hypM-MrWSP_MS4UCabqlin9Wz2Ps.B7xQJ3h-qG7TuN-b2HKKeKfYt1czc73wIGBfy5dHRPE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752476526%26refinements%3Dp_123%253A110955%257C241862%257C308445%257C378555%257C391242%26rnid%3D91049095031%26sr%3D8-311-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB,
B0D268HBQY,16-af0015TU,HP,"HP Pavilion, Intel Core Ultra 5-125U Ai Powered Laptop (16GB RAM, 512GB SSD) IPS, 2K, WUXGA, Anti-Glare, 16""/40cm, Win 11, Office 2021, Silver, 1.77Kg, Intel Graphics, FHD Camera, af0015TU",60990,3.4,76,36,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTY3ODU3MTQwNjUzMzA2OjE3NTI0NzY1MjY6c3BfYnRmOjMwMDQ1NjE3ODEyMDQzMjo6MDo6&url=%2FHP-Pavilion-Enhanced-Graphics-af0015TU%2Fdp%2FB0D268HBQY%2Fref%3Dsr_1_312_sspa%3Fdib%3DeyJ2IjoiMSJ9.b2MWY9_A4-et_d2hypM-MrWSP_MS4UCabqlin9Wz2Ps.B7xQJ3h-qG7TuN-b2HKKeKfYt1czc73wIGBfy5dHRPE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752476526%26refinements%3Dp_123%253A110955%257C241862%257C308445%257C378555%257C391242%26rnid%3D91049095031%26sr%3D8-312-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB,Colour: Ultra 5
B0D2LG3DRJ,99Y0Y6PA,HP,"HP Victus, 13th Gen Intel Core i5-13420H, 4GB NVIDIA RTX 2050 Gaming Laptop (16GB RAM, 1TB SSD) 144Hz, IPS, 15.6""/39.6cm, Flicker-Free, Win11,Office21, Mica Silver, 2.3Kg, Enhanced Cooling, fa1307tx",69900,4.0,117,45,,https://www.amazon.in/HP-i5-13420H-15-6-inch-Speakers-fa1307TX/dp/B0D2LG3DRJ/ref=sr_1_135?dib=eyJ2IjoiMSJ9.b1slRx9f0ceghQdpKfWJH0OiM48tYQL7JN-itoiQMdQEOsdKIfj5IiJvQ5aLDeAn9Lg2ytcIh0cKmQ7QPAaSKn9exby_fQS55oUUhSPpX-rvWtC9vr0vETsm5NWhDJ7gnLtl7bO7k8SRbH4bju4nRydKUd-vqIuDbpnM5GvBAfYx3XCiqLn4Vx7YCoCJjZ7BAWkouy98-Oq06iTvlG1PCbbJVVWq9Y0dua6PJzl71CE.Uk1efKJ2e7ZFPgLD4jaGdb7JGo_YHLP5Fb_OTwtQ0Pc&dib_tag=se&keywords=laptop&qid=1752471753&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-135,Colour: Performance Blue With Offer
B0D2Y1BLDT,Inspiron 3530,Dell,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor, 16GB, 512GB SSD, 15.6""(39.62cm) FHD 120Hz 250 nits, Backlit KB, Windows 11 + MSO'24 & 15 Month McAfee, Silver, Thin & Light- 1.62kg",52990,3.8,69,22,500+,https://www.amazon.in/Dell-Inspiron-i5-1334U-Processor-39-62cm/dp/B0D2Y1BLDT/ref=sr_1_152?dib=eyJ2IjoiMSJ9.rktwdNeRNfGeZv66RZd18IZnUlsbX6oFtvP6qFnQYEMbnBtcSe9ci0rw111LXk75Algh2eKNKCrY2_K0pgd_krZWi6ZWddsWZAYNyB-RebCsrWtBbG6DIDcpB2ZU1NSuRzvD4VIFR6WhvYYVsVPvgYkbHr4_RT0wYYIjftF2qVNf3pmuKcueoV5Np6LOXWGf7s4JxdJWe33mFA3H8mRcjek9PeKcs_ARcBmXakcamSA.X4_ng4xUzssJT0Wd_L0NM7Pyy5KSLmjRKeMydbAXu4w&dib_tag=se&keywords=laptop&qid=1752472188&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-152,
B0D39BVJ7Y,lenovo v15 g4,Lenovo,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) Grey",42490,4.0,189,89,100+,https://www.amazon.in/Lenovo-Ryzen-39-62cm-Antiglare-Laptop/dp/B0D39BVJ7Y/ref=sr_1_83?dib=eyJ2IjoiMSJ9.Nc0tFlHW9FxjceVtzJ8PaC2hk27m45lJ5wVqHIKYUoS-u-ugNQ6EXSjSZmZeHZlAFy2dGLJZBM5bn0uQF8I-b6hmAOOqqEdO-0lOw9DLRb0zFmsDQ-5Ack22GV6txuEDhxt4ga1c2-C8EaRhLZ2DAhiyIJyTm2nq4WAmAPIYwr11HyKtcUNsdX5mC1vKwUBQ6det64F1C3sA3aoJdDKUxR-M9MbF-vEVfU1yDcwa5D8.QQDkF4c8w6AVMKA4RcD7iFNATx4Y30ajEwVfam73jPY&dib_tag=se&keywords=laptop&qid=1752469802&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-83,Size: Windows 11 + MS office 2021
B0D3HG5CMG,9D3M8PA,HP,"HP 15, AMD Ryzen 3 7320U (8GB LPDDR5, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6""/39.6cm, Win 11, Office 21, Silver, 1.59kg, fc0154AU, AMD Radeon Graphics, 1080p FHD Camera Laptop",28990,4.0,1653,355,1K+,https://www.amazon.in/HP-Laptop-15-6-inch-Graphics-fc0154AU/dp/B0D3HG5CMG/ref=sr_1_4?dib=eyJ2IjoiMSJ9.OKpdahTSQpVP0UpNSa2FbaCRLjHrxZDiKhpsX_5VDtF9TB0I4A49ZE9ZRvLcPGX6PzCbCDTN7V3YpOEOwZTx0ICv2o3nwC_32XXRnKMScrIqSAk0qTCLjXqb257y-4it45AHq7CaPm03sXK5cFpPJYSgDvud-YvIumkxMar5TBnmS9nf2R6SNlhIqJiTNy1Om_ltitq4Pa_b1Lx-ba85dVGues3cScA2ksVTcb2eyVs.FI-UsmVsDPHFkv_euc8wlaEWPnzMPI-i86hTmqCJ7zU&dib_tag=se&keywords=laptop&qid=1752467372&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-4,Colour: Light Silver
B0D46QQHW6,vostro,Dell,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg",52990,4.0,58,17,,https://www.amazon.in/Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_180?dib=eyJ2IjoiMSJ9.rSVsamiOfFG6CViiQaccLMJTVX6_R1XLeUgDLIojO99o6xNVdHlQ7mVWRhOqHDLo_iybVK4eD8dQUswqedgeNLDs6W2flTgt-__gxrlTXITKjwmz6GDPcWnFlKC_nBJ85mWwTnupQUkS1moLI7nmwngfjwKoHfyi1jRcfrU_gygKAduFY48CFlLFRhJdksmmHAPNKckpkRN4vu_M3VYxFx3TkP-1V22dz3kDLMy7nwc.1IocY6PMaL5Uc3bl1FKMbCTaHcnH5PnqhTk1-xewG98&dib_tag=se&keywords=laptop&qid=1752472648&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-180,Colour: i5-1335U + Black
